#timestamp_UTC; ACTIVE_POWER_L1; ACTIVE_POWER_L2; ACTIVE_POWER_L3; REACTIVE_POWER_L1; REACTIVE_POWER_L2; REACTIVE_POWER_L3; VOLTAGE_L1; VOLTAGE_L2; VOLTAGE_L3; CURRENT_L1; CURRENT_L2; CURRENT_L3; FREQUENCY; ACTIVE_POWER; REACTIVE_POWER; ACTIVE_PRODUCTION_ENERGY; ACTIVE_CONSUMPTION_ENERGY; SUM_CURRENT
2021-08-11T11:18:40.922467;916.9380493164062;882.4016723632812;1221.1162109375;-472.9582824707031;-836.488037109375;-685.0161743164062;230.7542266845703;228.8325653076172;228.817626953125;4.743118762969971;5.4825825691223145;6.413527011871338;49.99357604980469;3020.4560546875;-1994.46240234375;135.8201904296875;7078.130859375;0.07634307444095612
2021-08-11T11:18:42.372672;915.4481811523438;880.5255737304688;1215.27734375;-474.9554443359375;-834.589111328125;-686.2116088867188;230.64071655273438;228.83795166015625;228.56829833984375;4.718357086181641;5.461922645568848;6.3944091796875;49.99407958984375;2997.455078125;-1998.374267578125;135.8201904296875;7079.4677734375;0.10155182331800461
2021-08-11T11:18:43.753589;917.4021606445312;876.4087524414062;1214.647705078125;-475.2577819824219;-835.4219970703125;-691.1021118164062;230.57720947265625;228.59947204589844;228.5030059814453;4.740287780761719;5.485518455505371;6.397413730621338;49.99431228637695;3008.45849609375;-2001.781982421875;135.8201904296875;7080.63818359375;0.10030467063188553
2021-08-11T11:18:45.128909;918.7940063476562;872.6967163085938;1205.0965576171875;-487.5382385253906;-837.9016723632812;-700.7662353515625;229.05104064941406;227.21731567382812;226.8247833251953;4.7815399169921875;5.482607364654541;6.436793804168701;49.99454879760742;2996.58740234375;-2026.2061767578125;135.8201904296875;7081.63916015625;0.0815841555595398
2021-08-11T11:18:46.618073;914.00732421875;881.4851684570312;1218.8780517578125;-473.5970458984375;-837.0752563476562;-683.8665771484375;231.11427307128906;229.14620971679688;229.07508850097656;4.720328330993652;5.464113235473633;6.384725093841553;49.9949951171875;3014.37060546875;-1995.289794921875;135.8201904296875;7082.97802734375;0.07671745121479034
2021-08-11T11:18:48.008774;920.2959594726562;881.5941772460938;1216.525146484375;-477.2164001464844;-835.7099609375;-689.7070922851562;230.39230346679688;228.5655059814453;228.3690185546875;4.751629829406738;5.465909957885742;6.403710842132568;49.99477005004883;3013.72900390625;-2002.633544921875;135.8201904296875;7084.1494140625;0.07646885514259338
2021-08-11T11:18:49.419570;919.2177734375;880.9889526367188;1218.2493896484375;-474.3765869140625;-834.1007080078125;-690.279296875;230.3875274658203;228.44381713867188;228.3578643798828;4.748795509338379;5.453647136688232;6.40320348739624;49.99396896362305;3009.99755859375;-1998.756591796875;135.8201904296875;7085.3212890625;0.07337761670351028
2021-08-11T11:18:50.965764;914.6337280273438;874.90966796875;1219.0853271484375;-469.4142150878906;-836.9163818359375;-687.6602172851562;230.89552307128906;228.94607543945312;228.90061950683594;4.712252616882324;5.447523593902588;6.389935493469238;49.99262237548828;3008.62890625;-1993.99072265625;135.8201904296875;7086.66162109375;0.07512848824262619
2021-08-11T11:18:52.471375;913.4794311523438;878.7640380859375;1222.4158935546875;-468.871337890625;-838.989501953125;-683.2444458007812;230.8094940185547;228.82455444335938;228.88621520996094;4.716137409210205;5.4747514724731445;6.3921799659729;49.990882873535156;3018.1416015625;-1998.72216796875;135.8201904296875;7087.83642578125;0.07410704344511032
2021-08-11T11:18:54.143210;919.6665649414062;883.6098022460938;1220.320556640625;-471.60015869140625;-837.059326171875;-687.2681884765625;230.90200805664062;228.98153686523438;228.9180145263672;4.728360176086426;5.465195655822754;6.40411376953125;49.98966598510742;3020.78857421875;-1995.9276123046875;135.8201904296875;7089.17822265625;0.06916573643684387
2021-08-11T11:18:55.599938;917.4852294921875;876.4354858398438;1215.94189453125;-470.3093566894531;-833.0170288085938;-687.4765625;230.65061950683594;228.75906372070312;228.7276153564453;4.710581302642822;5.444403648376465;6.3896379470825195;49.988685607910156;3003.77685546875;-1998.3909912109375;135.8201904296875;7090.5185546875;0.07529035955667496
2021-08-11T11:18:57.009562;920.093505859375;876.1214599609375;1215.584228515625;-473.22271728515625;-835.69384765625;-691.2349853515625;230.78717041015625;228.76254272460938;228.40411376953125;4.71965217590332;5.455568313598633;6.388396739959717;49.98780059814453;3010.333984375;-1993.7509765625;135.8201904296875;7091.6904296875;0.07242972403764725
2021-08-11T11:18:58.529671;918.8049926757812;880.3673095703125;1219.5875244140625;-474.9851989746094;-837.5963745117188;-688.80810546875;231.21754455566406;229.18092346191406;229.162109375;4.731195449829102;5.43481969833374;6.363131523132324;49.98768615722656;3018.759765625;-2001.3896484375;135.8201904296875;7092.86474609375;0.08648529648780823
2021-08-11T11:19:00.069200;919.1949462890625;878.6904296875;1215.6956787109375;-480.8522033691406;-838.8652954101562;-693.48681640625;229.71875;227.6903533935547;228.6451416015625;4.739226341247559;5.4345293045043945;6.374054431915283;49.988487243652344;2997.849365234375;-2027.73974609375;135.8201904296875;7094.20361328125;0.0874425619840622
2021-08-11T11:19:01.496428;923.624755859375;873.081298828125;1198.3228759765625;-495.58837890625;-837.453369140625;-708.1605224609375;228.6605224609375;226.83688354492188;226.5144805908203;4.822817802429199;5.492386817932129;6.458919048309326;49.98991394042969;2995.02880859375;-2041.2022705078125;135.8201904296875;7095.37109375;0.08733608573675156
2021-08-11T11:19:02.811563;921.2066040039062;881.2576904296875;1222.0419921875;-477.9952697753906;-839.2293090820312;-691.829345703125;230.91204833984375;228.79953002929688;228.946044921875;4.746911525726318;5.439219951629639;6.373712539672852;49.991241455078125;3024.50634765625;-2009.053955078125;135.8201904296875;7096.54296875;0.09269978106021881
2021-08-11T11:19:04.220590;921.7694702148438;882.7805786132812;1234.6029052734375;-464.254150390625;-837.4228515625;-681.8763427734375;231.98760986328125;229.94235229492188;230.18710327148438;4.750967502593994;5.462491512298584;6.410162925720215;49.99321746826172;3045.69677734375;-1987.8681640625;135.8201904296875;7097.72119140625;0.08550401031970978
2021-08-11T11:19:05.767139;916.4586181640625;880.7966918945312;1224.42529296875;-479.6233825683594;-836.08349609375;-692.676025390625;230.2570343017578;228.3211669921875;228.30511474609375;4.760810375213623;5.4753875732421875;6.409051418304443;49.995460510253906;3033.510498046875;-2008.3829345703125;135.8201904296875;7099.0654296875;0.0850631520152092
